Curso;Unidade Curricular;Turno;Turma;Inscritos no turno;Dia da semana;Hora inÃ­cio da aula;Hora fim da aula;Data da aula;CaracterÃ­sticas da sala pedida para a aula;Sala atribuÃ­da Ã  aula
LE;Econometria II;L0287TP02;EC2;32;Sex;11:00:00;12:30:00;11/11/2022;Laboratório de Informática;D1.11
LE;Econometria II;L0287TP02;EC2;32;Sex;11:00:00;12:30:00;04/11/2022;Laboratório de Informática;D1.11
LE;Econometria II;L0287TP02;EC2;32;Sex;11:00:00;12:30:00;28/10/2022;Laboratório de Informática;D1.11
LE;Econometria II;L0287TP02;EC2;32;Sex;11:00:00;12:30:00;21/10/2022;Laboratório de Informática;D1.11
LE;Econometria II;L0287TP02;EC2;32;Sex;11:00:00;12:30:00;14/10/2022;Laboratório de Informática;D1.11
LE;Econometria II;L0287TP02;EC2;32;Sex;11:00:00;12:30:00;07/10/2022;Laboratório de Informática;D1.11
LE;Econometria II;L0287TP02;EC2;32;Sex;11:00:00;12:30:00;30/09/2022;Laboratório de Informática;D1.11
LE;Econometria II;L0287TP02;EC2;32;Sex;11:00:00;12:30:00;23/09/2022;Laboratório de Informática;D1.11
LE;Econometria II;L0287TP02;EC2;32;Sex;11:00:00;12:30:00;16/09/2022;Laboratório de Informática;D1.11
LCD, LCD-PL;Programação (1ciclo);03586TP01;CDA1;44;Qua;08:00:00;09:30:00;14/12/2022;Sala de Aulas normal;C6.01
LCD, LCD-PL;Programação (1ciclo);03586TP01;CDA1;44;Qua;08:00:00;09:30:00;07/12/2022;Sala de Aulas normal;C6.01
LCD, LCD-PL;Programação (1ciclo);03586TP01;CDA1;44;Qua;08:00:00;09:30:00;30/11/2022;Sala de Aulas normal;C6.01
LCD, LCD-PL;Programação (1ciclo);03586TP01;CDA1;44;Qua;08:00:00;09:30:00;23/11/2022;Sala de Aulas normal;C6.01
LCD, LCD-PL;Programação (1ciclo);03586TP01;CDA1;44;Qua;08:00:00;09:30:00;16/11/2022;Sala de Aulas normal;C6.01
LCD, LCD-PL;Programação (1ciclo);03586TP01;CDA1;44;Qua;08:00:00;09:30:00;09/11/2022;Sala de Aulas normal;C6.01
LCD, LCD-PL;Programação (1ciclo);03586TP01;CDA1;44;Qua;08:00:00;09:30:00;02/11/2022;Sala de Aulas normal;
LCD, LCD-PL;Programação (1ciclo);03586TP01;CDA1;44;Qua;08:00:00;09:30:00;26/10/2022;Sala de Aulas normal;C6.01
LCD, LCD-PL;Programação (1ciclo);03586TP01;CDA1;44;Qua;08:00:00;09:30:00;19/10/2022;Sala de Aulas normal;C6.01
LCD, LCD-PL;Programação (1ciclo);03586TP01;CDA1;44;Qua;08:00:00;09:30:00;12/10/2022;Sala de Aulas normal;C6.01
LCD, LCD-PL;Programação (1ciclo);03586TP01;CDA1;44;Qua;08:00:00;09:30:00;28/09/2022;Sala de Aulas normal;C6.01
LCD, LCD-PL;Programação (1ciclo);03586TP01;CDA1;44;Qua;08:00:00;09:30:00;21/09/2022;Sala de Aulas normal;C6.01
GSM;Dissertação em Governação e Sustentabilidade do Mar;03465S01;MGSMB1;12;Ter;18:00:00;20:00:00;29/11/2022;Sala Aulas Mestrado;2E03
GSM;Dissertação em Governação e Sustentabilidade do Mar;03465S01;MGSMB1;12;Ter;18:00:00;20:00:00;15/11/2022;Sala Aulas Mestrado;2E03
GSM;Dissertação em Governação e Sustentabilidade do Mar;03465S01;MGSMB1;12;Ter;18:00:00;20:00:00;25/10/2022;Sala Aulas Mestrado;2E03
GSM;Dissertação em Governação e Sustentabilidade do Mar;03465S01;MGSMB1;12;Ter;18:00:00;20:00:00;11/10/2022;Sala Aulas Mestrado;2E03
GSM;Dissertação em Governação e Sustentabilidade do Mar;03465S01;MGSMB1;12;Ter;18:00:00;20:00:00;27/09/2022;Sala Aulas Mestrado;AA2.25
CT;Organização Pessoal e Gestão do Tempo;00676TP01;CI-CT-01;30;Qui;11:00:00;12:30:00;03/11/2022;Sala de Aulas normal;AA2.28
CT;Organização Pessoal e Gestão do Tempo;00676TP01;CI-CT-01;30;Qui;11:00:00;12:30:00;27/10/2022;Sala de Aulas normal;AA2.28
CT;Organização Pessoal e Gestão do Tempo;00676TP01;CI-CT-01;30;Qui;11:00:00;12:30:00;20/10/2022;Sala de Aulas normal;AA3.29
CT;Organização Pessoal e Gestão do Tempo;00676TP01;CI-CT-01;30;Qui;11:00:00;12:30:00;13/10/2022;Sala de Aulas normal;AA2.28
CT;Organização Pessoal e Gestão do Tempo;00676TP01;CI-CT-01;30;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;AA2.26
LEI, LEI-PL;Processamento de Informação;L0779TP02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;82;Sex;14:30:00;16:00:00;02/12/2022;Sala de Aulas normal;Auditório 1
LEI, LEI-PL;Processamento de Informação;L0779TP02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;82;Sex;14:30:00;16:00:00;25/11/2022;Sala de Aulas normal;Auditório 1
LEI, LEI-PL;Processamento de Informação;L0779TP02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;82;Sex;14:30:00;16:00:00;18/11/2022;Sala de Aulas normal;Auditório 1
LEI, LEI-PL;Processamento de Informação;L0779TP02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;82;Sex;14:30:00;16:00:00;11/11/2022;Sala de Aulas normal;Auditório 1
LEI, LEI-PL;Processamento de Informação;L0779TP02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;82;Sex;14:30:00;16:00:00;04/11/2022;Sala de Aulas normal;Auditório 1
LEI, LEI-PL;Processamento de Informação;L0779TP02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;82;Sex;14:30:00;16:00:00;28/10/2022;Sala de Aulas normal;Auditório 1
LEI, LEI-PL;Processamento de Informação;L0779TP02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;82;Sex;14:30:00;16:00:00;21/10/2022;Sala de Aulas normal;Auditório 1
LEI, LEI-PL;Processamento de Informação;L0779TP02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;82;Sex;14:30:00;16:00:00;14/10/2022;Sala de Aulas normal;Auditório 1
LEI, LEI-PL;Processamento de Informação;L0779TP02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;82;Sex;14:30:00;16:00:00;07/10/2022;Sala de Aulas normal;Auditório 1
LEI, LEI-PL;Processamento de Informação;L0779TP02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;82;Sex;14:30:00;16:00:00;30/09/2022;Sala de Aulas normal;Auditório 1
LEI, LEI-PL;Processamento de Informação;L0779TP02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;82;Sex;14:30:00;16:00:00;23/09/2022;Sala de Aulas normal;Auditório 1
LEI, LEI-PL;Processamento de Informação;L0779TP02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;82;Sex;14:30:00;16:00:00;16/09/2022;Sala de Aulas normal;Auditório 1
LEI, LEI-PL;Processamento de Informação;L0779TP02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;82;Sex;16:00:00;17:30:00;02/12/2022;Sala de Aulas normal;Auditório 1
LEI, LEI-PL;Processamento de Informação;L0779TP02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;82;Sex;16:00:00;17:30:00;25/11/2022;Sala de Aulas normal;Auditório 1
LEI, LEI-PL;Processamento de Informação;L0779TP02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;82;Sex;16:00:00;17:30:00;18/11/2022;Sala de Aulas normal;Auditório 1
LEI, LEI-PL;Processamento de Informação;L0779TP02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;82;Sex;16:00:00;17:30:00;11/11/2022;Sala de Aulas normal;Auditório 1
LEI, LEI-PL;Processamento de Informação;L0779TP02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;82;Sex;16:00:00;17:30:00;04/11/2022;Sala de Aulas normal;Auditório 1
LEI, LEI-PL;Processamento de Informação;L0779TP02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;82;Sex;16:00:00;17:30:00;28/10/2022;Sala de Aulas normal;Auditório 1
LEI, LEI-PL;Processamento de Informação;L0779TP02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;82;Sex;16:00:00;17:30:00;21/10/2022;Sala de Aulas normal;Auditório 1
LEI, LEI-PL;Processamento de Informação;L0779TP02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;82;Sex;16:00:00;17:30:00;14/10/2022;Sala de Aulas normal;Auditório 1
LEI, LEI-PL;Processamento de Informação;L0779TP02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;82;Sex;16:00:00;17:30:00;07/10/2022;Sala de Aulas normal;Auditório 1
LEI, LEI-PL;Processamento de Informação;L0779TP02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;82;Sex;16:00:00;17:30:00;30/09/2022;Sala de Aulas normal;Auditório 1
LEI, LEI-PL;Processamento de Informação;L0779TP02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;82;Sex;16:00:00;17:30:00;23/09/2022;Sala de Aulas normal;Auditório 1
LEI, LEI-PL;Processamento de Informação;L0779TP02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;82;Sex;16:00:00;17:30:00;16/09/2022;Sala de Aulas normal;Auditório 1
CT;Diversidade no Local de Trabalho;00664TP02;CI-CT-02;25;Seg;13:00:00;14:30:00;24/10/2022;Sala de Aulas normal;1E04
CT;Diversidade no Local de Trabalho;00664TP02;CI-CT-02;25;Seg;13:00:00;14:30:00;17/10/2022;Sala de Aulas normal;1E04
CT;Diversidade no Local de Trabalho;00664TP02;CI-CT-02;25;Seg;13:00:00;14:30:00;10/10/2022;Sala de Aulas normal;1E04
CT;Diversidade no Local de Trabalho;00664TP02;CI-CT-02;25;Seg;13:00:00;14:30:00;03/10/2022;Sala/anfiteatro aulas;1E04
CT;Diversidade no Local de Trabalho;00664TP02;CI-CT-02;25;Seg;13:00:00;14:30:00;26/09/2022;Sala de Aulas normal;1E04
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL12;GMKA1;27;Qua;16:00:00;17:30:00;14/12/2022;Sala de Aulas normal;C4.01
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL12;GMKA1;27;Qua;16:00:00;17:30:00;07/12/2022;Sala de Aulas normal;C4.01
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL12;GMKA1;27;Qua;16:00:00;17:30:00;30/11/2022;Sala de Aulas normal;C4.01
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL12;GMKA1;27;Qua;16:00:00;17:30:00;23/11/2022;Sala de Aulas normal;C4.01
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL12;GMKA1;27;Qua;16:00:00;17:30:00;16/11/2022;Sala de Aulas normal;C4.01
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL12;GMKA1;27;Qua;16:00:00;17:30:00;09/11/2022;Sala de Aulas normal;C4.01
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL12;GMKA1;27;Qua;16:00:00;17:30:00;02/11/2022;Sala de Aulas normal;C4.01
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL12;GMKA1;27;Qua;16:00:00;17:30:00;26/10/2022;Sala de Aulas normal;C4.01
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL12;GMKA1;27;Qua;16:00:00;17:30:00;19/10/2022;Sala de Aulas normal;C4.01
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL12;GMKA1;27;Qua;16:00:00;17:30:00;12/10/2022;Sala de Aulas normal;C4.01
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL12;GMKA1;27;Qua;16:00:00;17:30:00;28/09/2022;Sala de Aulas normal;C4.01
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL12;GMKA1;27;Qua;16:00:00;17:30:00;21/09/2022;Sala de Aulas normal;C4.01
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL12;GMKA1;27;Qui;13:00:00;14:30:00;15/12/2022;Sala/anfiteatro aulas;C4.01
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL12;GMKA1;27;Qui;13:00:00;14:30:00;24/11/2022;Sala de Aulas normal;C4.01
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL12;GMKA1;27;Qui;13:00:00;14:30:00;17/11/2022;Sala de Aulas normal;C4.01
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL12;GMKA1;27;Qui;13:00:00;14:30:00;10/11/2022;Sala de Aulas normal;C4.01
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL12;GMKA1;27;Qui;13:00:00;14:30:00;03/11/2022;Sala de Aulas normal;C4.01
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL12;GMKA1;27;Qui;13:00:00;14:30:00;27/10/2022;Sala de Aulas normal;C4.01
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL12;GMKA1;27;Qui;13:00:00;14:30:00;20/10/2022;Sala de Aulas normal;C4.01
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL12;GMKA1;27;Qui;13:00:00;14:30:00;13/10/2022;Sala de Aulas normal;C4.01
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL12;GMKA1;27;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;C4.01
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL12;GMKA1;27;Qui;13:00:00;14:30:00;29/09/2022;Sala de Aulas normal;C4.01
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL12;GMKA1;27;Qui;13:00:00;14:30:00;22/09/2022;Sala de Aulas normal;C4.01
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Qui;18:00:00;19:30:00;15/12/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Qui;18:00:00;19:30:00;24/11/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Qui;18:00:00;19:30:00;17/11/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Qui;18:00:00;19:30:00;10/11/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Qui;18:00:00;19:30:00;27/10/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Qui;18:00:00;19:30:00;20/10/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Qui;18:00:00;19:30:00;13/10/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Qui;18:00:00;19:30:00;06/10/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Qui;18:00:00;19:30:00;29/09/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Qui;18:00:00;19:30:00;22/09/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Qui;18:00:00;19:30:00;15/09/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;19:30:00;21:00:00;13/12/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;19:30:00;21:00:00;06/12/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;19:30:00;21:00:00;29/11/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;19:30:00;21:00:00;22/11/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;19:30:00;21:00:00;15/11/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;19:30:00;21:00:00;08/11/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;19:30:00;21:00:00;25/10/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;19:30:00;21:00:00;18/10/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;19:30:00;21:00:00;11/10/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;19:30:00;21:00:00;04/10/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;19:30:00;21:00:00;27/09/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;19:30:00;21:00:00;20/09/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;19:30:00;21:00:00;13/09/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;21:00:00;22:30:00;06/12/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;21:00:00;22:30:00;29/11/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;21:00:00;22:30:00;22/11/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;21:00:00;22:30:00;15/11/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;21:00:00;22:30:00;08/11/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;21:00:00;22:30:00;25/10/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;21:00:00;22:30:00;18/10/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;21:00:00;22:30:00;11/10/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;21:00:00;22:30:00;04/10/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;21:00:00;22:30:00;27/09/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;21:00:00;22:30:00;20/09/2022;Laboratório de Informática;0S02
LIGE, LIGE-PL;Análise de Dados Multivariada;03734TP03;IGE-PL-B2, IGE-PL-B1;39;Ter;21:00:00;22:30:00;13/09/2022;Laboratório de Informática;0S02
MCCTI;Práticas Discursivas;M0117TP01;MCCTI_A1;52;Qua;14:00:00;16:00:00;07/12/2022;Sala Aulas Mestrado;Auditório C1.04
MCCTI;Práticas Discursivas;M0117TP01;MCCTI_A1;52;Qua;14:00:00;16:00:00;30/11/2022;Sala Aulas Mestrado;Auditório C1.04
MCCTI;Práticas Discursivas;M0117TP01;MCCTI_A1;52;Qua;14:00:00;16:00:00;23/11/2022;Sala Aulas Mestrado;Auditório C1.04
MCCTI;Práticas Discursivas;M0117TP01;MCCTI_A1;52;Qua;14:00:00;16:00:00;16/11/2022;Sala Aulas Mestrado;C6.01
MCCTI;Práticas Discursivas;M0117TP01;MCCTI_A1;52;Qua;14:00:00;16:00:00;09/11/2022;Sala Aulas Mestrado;C6.01
MCCTI;Práticas Discursivas;M0117TP01;MCCTI_A1;52;Qua;14:00:00;16:00:00;02/11/2022;Sala Aulas Mestrado;C6.01
MCCTI;Práticas Discursivas;M0117TP01;MCCTI_A1;52;Qua;14:00:00;16:00:00;26/10/2022;Sala Aulas Mestrado;Auditório 0NE02-Caiano Pereira
MCCTI;Práticas Discursivas;M0117TP01;MCCTI_A1;52;Qua;14:00:00;16:00:00;19/10/2022;Sala Aulas Mestrado;Auditório 0NE02-Caiano Pereira
MCCTI;Práticas Discursivas;M0117TP01;MCCTI_A1;52;Qua;14:00:00;16:00:00;12/10/2022;Sala Aulas Mestrado;Auditório 0NE02-Caiano Pereira
MCCTI;Práticas Discursivas;M0117TP01;MCCTI_A1;52;Qua;14:00:00;16:00:00;28/09/2022;Sala Aulas Mestrado;Auditório 0NE02-Caiano Pereira
CIESPP;Intervenção em Contextos de Educação Não Formal - Princípios e Métodos;04289TP01;CI-ESPP-2;32;Qua;20:30:00;22:30:00;09/11/2022;Sala de Aulas normal;Auditório C1.03
CIESPP;Intervenção em Contextos de Educação Não Formal - Princípios e Métodos;04289TP01;CI-ESPP-2;32;Qua;20:30:00;22:30:00;26/10/2022;Sala de Aulas normal;Auditório C1.03
CIESPP;Intervenção em Contextos de Educação Não Formal - Princípios e Métodos;04289TP01;CI-ESPP-2;32;Qua;18:00:00;20:00:00;09/11/2022;Sala de Aulas normal;Auditório C1.03
CIESPP;Intervenção em Contextos de Educação Não Formal - Princípios e Métodos;04289TP01;CI-ESPP-2;32;Qua;18:00:00;20:00:00;26/10/2022;Sala de Aulas normal;Auditório C1.03
CIESPP;Intervenção em Contextos de Educação Não Formal - Princípios e Métodos;04289TP01;CI-ESPP-2;32;Ter;20:30:00;22:30:00;29/11/2022;Sala de Aulas normal;Auditório C1.03
CIESPP;Intervenção em Contextos de Educação Não Formal - Princípios e Métodos;04289TP01;CI-ESPP-2;32;Ter;20:30:00;22:30:00;08/11/2022;Sala de Aulas normal;Auditório C1.03
CIESPP;Intervenção em Contextos de Educação Não Formal - Princípios e Métodos;04289TP01;CI-ESPP-2;32;Ter;20:30:00;22:30:00;25/10/2022;Sala de Aulas normal;Auditório C1.03
CIESPP;Intervenção em Contextos de Educação Não Formal - Princípios e Métodos;04289TP01;CI-ESPP-2;32;Ter;18:00:00;20:00:00;29/11/2022;Sala de Aulas normal;Auditório C1.03
CIESPP;Intervenção em Contextos de Educação Não Formal - Princípios e Métodos;04289TP01;CI-ESPP-2;32;Ter;18:00:00;20:00:00;08/11/2022;Sala de Aulas normal;Auditório C1.03
CIESPP;Intervenção em Contextos de Educação Não Formal - Princípios e Métodos;04289TP01;CI-ESPP-2;32;Ter;18:00:00;20:00:00;25/10/2022;Sala de Aulas normal;Auditório C1.03
CIESPP;Sociologia da Violência;02122TP01;CI-ESPP-2;48;Qua;09:00:00;11:00:00;07/12/2022;Sala/anfiteatro aulas;Auditório B2.04
CIESPP;Sociologia da Violência;02122TP01;CI-ESPP-2;48;Qua;09:00:00;11:00:00;30/11/2022;Sala/anfiteatro aulas;Auditório B2.04
CIESPP;Sociologia da Violência;02122TP01;CI-ESPP-2;48;Qua;09:00:00;11:00:00;23/11/2022;Sala de Aulas normal;Auditório B2.04
CIESPP;Sociologia da Violência;02122TP01;CI-ESPP-2;48;Qua;09:00:00;11:00:00;16/11/2022;Sala de Aulas normal;Auditório B2.04
CIESPP;Sociologia da Violência;02122TP01;CI-ESPP-2;48;Qua;09:00:00;11:00:00;09/11/2022;Sala de Aulas normal;Auditório B2.04
CIESPP;Sociologia da Violência;02122TP01;CI-ESPP-2;48;Qua;09:00:00;11:00:00;02/11/2022;Sala de Aulas normal;Auditório B2.04
CIESPP;Sociologia da Violência;02122TP01;CI-ESPP-2;48;Qua;09:00:00;11:00:00;26/10/2022;Sala de Aulas normal;
CIESPP;Sociologia da Violência;02122TP01;CI-ESPP-2;48;Qua;09:00:00;11:00:00;19/10/2022;Sala de Aulas normal;Auditório B2.04
CIESPP;Sociologia da Violência;02122TP01;CI-ESPP-2;48;Qua;09:00:00;11:00:00;12/10/2022;Sala de Aulas normal;Auditório B2.04
CIESPP;Sociologia da Violência;02122TP01;CI-ESPP-2;48;Qua;09:00:00;11:00:00;28/09/2022;Sala de Aulas normal;Auditório B2.04
LCP, LS, LS-PL;Métodos e Técnicas de Investigação: Intensivos;L5118TP02;CPB1;24;Seg;16:00:00;17:30:00;28/11/2022;Sala de Aulas normal;1E02
LCP, LS, LS-PL;Métodos e Técnicas de Investigação: Intensivos;L5118TP02;CPB1;24;Seg;16:00:00;17:30:00;21/11/2022;Sala de Aulas normal;1E02
LCP, LS, LS-PL;Métodos e Técnicas de Investigação: Intensivos;L5118TP02;CPB1;24;Seg;16:00:00;17:30:00;14/11/2022;Sala de Aulas normal;1E02
LCP, LS, LS-PL;Métodos e Técnicas de Investigação: Intensivos;L5118TP02;CPB1;24;Seg;16:00:00;17:30:00;07/11/2022;Sala de Aulas normal;1E02
LCP, LS, LS-PL;Métodos e Técnicas de Investigação: Intensivos;L5118TP02;CPB1;24;Seg;16:00:00;17:30:00;31/10/2022;Sala de Aulas normal;1E02
LCP, LS, LS-PL;Métodos e Técnicas de Investigação: Intensivos;L5118TP02;CPB1;24;Seg;16:00:00;17:30:00;24/10/2022;Sala de Aulas normal;1E02
LCP, LS, LS-PL;Métodos e Técnicas de Investigação: Intensivos;L5118TP02;CPB1;24;Seg;16:00:00;17:30:00;17/10/2022;Sala de Aulas normal;1E02
LCP, LS, LS-PL;Métodos e Técnicas de Investigação: Intensivos;L5118TP02;CPB1;24;Seg;16:00:00;17:30:00;10/10/2022;Sala de Aulas normal;1E02
LCP, LS, LS-PL;Métodos e Técnicas de Investigação: Intensivos;L5118TP02;CPB1;24;Seg;16:00:00;17:30:00;03/10/2022;Sala de Aulas normal;1E02
LCP, LS, LS-PL;Métodos e Técnicas de Investigação: Intensivos;L5118TP02;CPB1;24;Seg;16:00:00;17:30:00;26/09/2022;Sala de Aulas normal;1E02
LCP, LS, LS-PL;Métodos e Técnicas de Investigação: Intensivos;L5118TP02;CPB1;24;Seg;16:00:00;17:30:00;19/09/2022;Sala de Aulas normal;1E02
LCP, LS, LS-PL;Métodos e Técnicas de Investigação: Intensivos;L5118TP02;CPB1;24;Seg;16:00:00;17:30:00;12/09/2022;Sala de Aulas normal;1E02
